"LocationID" "Level" "RegionID" "CityID"
"1071" 1302 3 44 477
"1072" 1303 3 69 2966
"1073" 1304 3 56 1821
"1074" 1305 3 9 3679
"1075" 1306 2 61 2643
"1076" 1307 3 19 717
"1077" 1308 3 46 3137
"1078" 1309 2 82 3683
"1079" 1311 3 54 1310
"1080" 1312 3 1 2817
"1081" 1313 3 62 3168
"1082" 1314 3 42 3174
"1083" 1315 3 39 749
"1084" 1316 3 36 3626
"1085" 1317 3 35 1291
"1086" 1318 3 6 235
"1087" 1319 3 14 3669
"1088" 1320 2 25 1041
"1089" 1321 3 67 609
"1090" 1322 3 79 3275
"1091" 1323 3 77 614
"1092" 1324 3 13 302
"1093" 1325 3 30 3103
"1094" 1326 3 66 3250
"1095" 1328 3 38 68
"1096" 1329 3 63 230
"1097" 1330 3 38 980
"1098" 1331 3 45 82
"1099" 1332 3 26 258
"1100" 1333 3 33 860
"1101" 1334 3 55 1782
"1102" 1335 3 20 3615
"1103" 1336 3 44 3676
"1104" 1337 3 56 2442
"1105" 1338 2 9 381
"1106" 1339 3 56 1713
"1107" 1340 3 53 3566
"1108" 1341 3 29 1979
"1109" 1342 3 7 1447
"1110" 1343 3 54 13
"1111" 1344 3 51 3191
"1112" 1345 3 64 608
"1113" 1346 3 37 2709
"1114" 1347 3 48 2863
"1115" 1348 3 36 2325
"1116" 1349 3 43 3398
"1117" 1350 3 6 2112
"1118" 1351 3 38 1235
"1119" 1352 3 14 1860
"1120" 1354 3 22 1020
"1121" 1355 3 32 3101
"1122" 1356 3 72 2674
"1123" 1358 3 24 1880
"1124" 1359 3 13 1114
"1125" 1360 3 30 779
"1126" 1361 2 66 2723
"1127" 1363 3 38 3434
"1128" 1364 3 63 2755
"1129" 1365 3 38 1987
"1130" 1366 3 23 3429
"1131" 1367 3 75 1418
"1132" 1368 3 45 131
"1133" 1369 3 20 755
"1134" 1370 3 44 93
"1135" 1371 3 56 1936
"1136" 1372 3 56 2620
"1137" 1373 3 49 1461
"1138" 1375 3 29 237
"1139" 1376 3 7 187
"1140" 1377 3 51 1137
"1141" 1378 3 81 3648
"1142" 1379 3 70 1741
"1143" 1380 3 37 3329
"1144" 1381 3 48 210
"1145" 1382 3 36 2396
"1146" 1383 3 16 57
"1147" 1384 3 6 2261
"1148" 1385 3 14 2273
"1149" 1386 3 22 311
"1150" 1387 3 32 1506
"1151" 1388 3 12 1935
"1152" 1389 3 24 757
"1153" 1390 3 73 1899
"1154" 1391 3 68 119
"1155" 1392 3 11 2827
"1156" 1394 3 38 580
"1157" 1395 3 34 1737
"1158" 1396 3 38 2563
"1159" 1397 3 23 3293
"1160" 1398 3 75 1380
"1161" 1399 3 45 2353
"1162" 1400 3 20 2887
"1163" 1401 3 27 2946
"1164" 1402 3 56 3614
"1165" 1403 3 56 1787
"1166" 1404 3 49 2678
"1167" 1406 3 29 2754
"1168" 1407 3 19 1892
"1169" 1408 3 55 2111
"1170" 1409 3 17 731
"1171" 1410 3 81 1062
"1172" 1411 3 54 2590
"1173" 1412 3 15 2052
"1174" 1413 3 52 853
"1175" 1414 3 42 370
"1176" 1415 3 16 390
"1177" 1416 3 3 627
"1178" 1417 3 35 2434
"1179" 1418 3 14 447
"1180" 1419 3 2 27
"1181" 1420 3 20 3151
"1182" 1421 3 32 1071
"1183" 1422 3 12 448
"1184" 1423 3 57 3022
"1185" 1424 3 5 300
"1186" 1425 3 68 2747
"1187" 1426 3 13 3272
"1188" 1428 3 40 204
"1189" 1429 3 38 504
"1190" 1430 3 63 2488
"1191" 1431 3 75 3661
"1192" 1432 3 45 3394
"1193" 1433 3 20 3700
"1194" 1434 3 65 490
"1195" 1435 3 56 3117
"1196" 1436 3 56 3481
"1197" 1437 3 60 1525
"1198" 1438 3 29 1217
"1199" 1439 3 19 416
"1200" 1441 3 17 26
"1201" 1442 3 10 1676
"1202" 1444 3 54 2051
"1203" 1445 3 1 2833
"1204" 1446 3 52 3630
"1205" 1447 3 42 3378
"1206" 1449 3 39 678
"1207" 1450 3 71 227
"1208" 1451 3 35 2406
"1209" 1452 3 14 873
"1210" 1453 3 14 1103
"1211" 1454 3 80 1707
"1212" 1455 3 25 3165
"1213" 1456 3 67 797
"1214" 1457 3 79 1569
"1215" 1458 3 68 3013
"1216" 1459 3 13 1407
"1217" 1460 3 40 524
"1218" 1461 3 66 2859
"1219" 1462 3 38 2895
"1220" 1463 3 63 2810
"1221" 1464 3 75 1851
"1222" 1465 3 45 2007
"1223" 1466 3 4 541
"1224" 1467 3 65 3704
"1225" 1468 3 59 2641
"1226" 1469 3 56 3650
"1227" 1470 3 9 1900
"1228" 1471 3 61 2839
"1229" 1472 3 19 1770
"1230" 1474 3 46 1040
"1231" 1475 3 82 2307
"1232" 1476 3 54 3406
"1233" 1477 3 1 2481
"1234" 1478 3 62 3596
"1235" 1479 3 42 793
"1236" 1480 3 39 896
"1237" 1481 3 36 2333
"1238" 1482 3 35 329
"1239" 1483 3 6 1008
"1240" 1484 3 14 815
"1241" 1485 3 25 183
"1242" 1486 3 67 516
"1243" 1487 3 79 1681
"1244" 1488 3 77 1982
"1245" 1489 3 13 278
"1246" 1490 3 30 1507
"1247" 1491 3 66 3424
"1248" 1493 3 38 1005
"1249" 1494 3 63 348
"1250" 1495 3 38 1193
"1251" 1496 3 45 2606
"1252" 1497 3 26 1365
"1253" 1498 3 33 3365
"1254" 1499 3 21 1876
"1255" 1500 3 59 3677
"1256" 1501 3 44 3357
"1257" 1502 3 56 923
"1258" 1503 3 9 1593
"1259" 1504 3 56 1552
"1260" 1505 3 53 464
"1261" 1507 3 29 1702
"1262" 1508 3 7 3697
"1263" 1509 3 54 689
"1264" 1510 3 51 547
"1265" 1511 3 64 3507
"1266" 1512 3 37 2950
"1267" 1513 3 48 812
"1268" 1514 3 36 297
"1269" 1516 3 43 2454
"1270" 1517 3 6 154
"1271" 1518 3 14 1853
"1272" 1519 3 50 224
"1273" 1520 3 32 1771
"1274" 1521 3 72 1461
"1275" 1522 3 24 1746
"1276" 1523 3 13 2742
"1277" 1524 3 30 124
"1278" 1525 3 66 2649
"1279" 1527 3 38 350
"1280" 1528 3 63 2857
"1281" 1529 3 38 2517
"1282" 1530 3 45 2211
"1283" 1531 3 26 2133
"1284" 1532 3 45 2029
"1285" 1533 3 20 1865
"1286" 1534 3 44 1036
"1287" 1536 3 56 1088
"1288" 1537 3 56 1715
"1289" 1538 3 53 123
"1290" 1540 3 29 235
"1291" 1541 3 7 3190
"1292" 1543 3 51 2385
"1293" 1544 3 64 2846
"1294" 1545 3 37 837
"1295" 1546 3 48 2129
"1296" 1547 3 36 1650
"1297" 1548 3 16 155
"1298" 1549 3 6 2243
"1299" 1550 3 58 1950
"1300" 1551 3 14 3558
"1301" 1552 3 22 167
"1302" 1553 3 32 3684
"1303" 1554 3 72 2710
"1304" 1555 3 24 1218
"1305" 1556 3 13 3175
"1306" 1557 3 68 3297
"1307" 1558 3 11 1602
"1308" 1559 3 38 3279
"1309" 1560 3 34 2738
"1310" 1561 3 38 3573
"1311" 1562 3 23 722
"1312" 1563 3 75 1411
"1313" 1564 3 45 2041
"1314" 1566 3 20 3277
"1315" 1567 3 27 2099
"1316" 1568 3 56 2749
"1317" 1569 3 56 2874
"1318" 1570 3 49 292
"1319" 1572 3 29 158
"1320" 1573 3 19 478
"1321" 1574 3 17 3201
"1322" 1575 3 81 3453
"1323" 1577 3 70 3480
"1324" 1578 3 15 3072
"1325" 1579 3 52 664
"1326" 1580 3 42 2032
"1327" 1581 3 16 2773
"1328" 1582 3 3 3693
"1329" 1583 3 35 824
"1330" 1584 3 14 213
"1331" 1585 3 2 1667
"1332" 1586 3 32 1099
"1333" 1587 3 12 1927
"1334" 1588 3 57 409
"1335" 1589 3 5 3167
"1336" 1590 3 68 527
"1337" 1591 3 13 2898
"1338" 1592 3 38 1392
"1339" 1593 3 34 3170
"1340" 1594 3 38 2210
"1341" 1595 3 63 1513
"1342" 1596 3 75 3045
"1343" 1597 3 45 60
"1344" 1598 3 20 1761
"1345" 1599 3 65 2838
"1346" 1600 3 56 2561
"1347" 1601 3 56 3169
"1348" 1602 3 60 106
"1349" 1603 3 29 2648
"1350" 1604 3 19 120
"1351" 1606 3 17 921
"1352" 1607 3 74 3486
"1353" 1609 3 54 1045
"1354" 1610 3 1 1101
"1355" 1611 3 52 180
"1356" 1612 3 42 1537
"1357" 1613 3 16 265
"1358" 1614 3 71 546
"1359" 1615 3 35 982
"1360" 1616 3 14 222
"1361" 1617 3 2 3104
"1362" 1618 3 80 785
"1363" 1619 3 12 3686
"1364" 1620 3 67 2996
"1365" 1621 3 79 3146
"1366" 1622 3 68 1046
"1367" 1623 3 13 1198
"1368" 1624 3 40 357
"1369" 1625 3 66 2054
"1370" 1626 3 38 1938
"1371" 1627 3 63 521
"1372" 1628 3 75 1559
"1373" 1629 3 45 3687
"1374" 1630 3 4 2461
"1375" 1631 3 65 1221
"1376" 1632 3 76 1737
"1377" 1633 3 84 1577
"1378" 1634 3 56 1561
"1379" 1635 3 60 2759
"1380" 1636 3 61 2339
"1381" 1637 3 19 2785
"1382" 1639 3 46 2035
"1383" 1640 3 82 2889
"1384" 1641 3 54 1893
"1385" 1642 3 1 341
"1386" 1643 3 62 457
"1387" 1644 3 42 2714
"1388" 1645 3 39 2827
"1389" 1646 3 83 827
"1390" 1647 3 71 1176
"1391" 1648 3 35 1909
"1392" 1649 3 6 2329
"1393" 1650 3 14 3437
"1394" 1651 3 25 3270
"1395" 1652 3 67 1187
"1396" 1653 3 79 3095
"1397" 1654 3 77 2820
"1398" 1655 3 13 3109
"1399" 1656 3 30 3563
"1400" 1657 3 66 1289
"1401" 1658 3 38 124
"1402" 1659 3 63 146
"1403" 1660 3 38 1397
"1404" 1661 3 45 3018
"1405" 1663 3 4 3208
"1406" 1664 3 33 2862
"1407" 1666 3 59 2449
"1408" 1667 3 44 3301
"1409" 1668 3 56 2061
"1410" 1669 3 9 263
"1411" 1670 3 56 2446
"1412" 1671 3 53 1800
"1413" 1672 3 29 2735
"1414" 1673 3 7 2347
"1415" 1675 3 54 1441
"1416" 1676 2 1 19
"1417" 1677 3 64 376
"1418" 1678 3 42 2147
"1419" 1679 3 39 533
"1420" 1680 3 36 1334
"1421" 1681 3 43 344
"1422" 1682 3 6 1510
"1423" 1683 3 14 3517
"1424" 1684 3 50 575
"1425" 1685 3 67 3521
"1426" 1686 3 79 133
"1427" 1687 3 8 1272
"1428" 1688 3 13 266
"1429" 1689 3 30 3415
"1430" 1690 3 66 2705
"1431" 1691 3 38 2381
"1432" 1692 3 63 3273
"1433" 1693 3 38 3385
"1434" 1694 3 45 1328
"1435" 1695 3 26 823
"1436" 1696 3 33 1690
"1437" 1697 3 20 3283
"1438" 1698 3 44 3118
"1439" 1699 3 56 1184
"1440" 1700 3 56 2320
"1441" 1701 3 53 2626
"1442" 1703 3 29 3007
"1443" 1704 3 7 280
"1444" 1705 3 51 1023
"1445" 1706 3 64 1223
"1446" 1707 3 37 759
"1447" 1708 3 48 1549
"1448" 1709 3 36 1626
"1449" 1710 3 43 645
"1450" 1711 3 6 45
"1451" 1712 3 14 1819
"1452" 1713 3 22 2494
"1453" 1714 3 28 679
"1454" 1715 3 20 3317
"1455" 1716 3 32 388
"1456" 1717 3 72 3534
"1457" 1718 3 24 161
"1458" 1719 3 13 2788
"1459" 1720 3 30 509
"1460" 1721 3 11 985
"1461" 1722 3 38 144
"1462" 1723 3 63 1324
"1463" 1724 3 38 1844
"1464" 1725 3 23 1960
"1465" 1726 3 75 2264
"1466" 1727 3 45 1531
"1467" 1728 3 20 1431
"1468" 1729 3 27 2554
"1469" 1730 3 56 488
"1470" 1731 3 56 1772
"1471" 1732 3 49 235
"1472" 1734 3 29 3477
"1473" 1735 3 19 729
"1474" 1736 3 41 662
"1475" 1738 3 17 2157
"1476" 1739 3 81 1744
"1477" 1740 3 70 3067
"1478" 1741 3 37 1616
"1479" 1742 2 48 1998
"1480" 1743 3 36 2685
"1481" 1744 3 16 1194
"1482" 1745 3 6 2319
"1483" 1746 3 35 474
"1484" 1747 3 14 285
"1485" 1748 3 22 8
"1486" 1749 3 32 686
"1487" 1750 3 12 952
"1488" 1751 3 57 784
"1489" 1752 3 73 2603
"1490" 1753 3 68 2197
"1491" 1754 3 11 1975
"1492" 1756 3 38 2428
"1493" 1757 3 34 1623
"1494" 1758 3 38 2940
"1495" 1759 3 63 635
"1496" 1760 3 75 1211
"1497" 1761 3 45 410
"1498" 1762 3 20 2902
"1499" 1763 3 27 3261
"1500" 1764 3 56 2647
"1501" 1765 3 56 73
"1502" 1766 3 60 1801
"1503" 1767 3 29 3134
"1504" 1768 3 19 235
"1505" 1769 3 17 566
"1506" 1770 3 74 3366
"1507" 1771 3 54 2974
"1508" 1772 3 15 2070
"1509" 1773 3 52 1541
"1510" 1774 3 42 696
"1511" 1775 3 83 2929
"1512" 1777 3 42 2764
"1513" 1784 2 28 1118
"1514" 1788 3 65 2371
"1515" 1790 3 28 2178
"1516" 1794 3 41 1180
"1517" 1798 3 8 1029
"1518" 1800 3 19 1208
"1519" 1803 3 20 2459
"1520" 1805 3 55 2334
"1521" 1812 3 21 3111
"1522" 1819 3 66 3234
"1523" 1821 3 38 1317
"1524" 1822 3 63 1649
"1525" 1823 3 38 480
"1526" 1824 3 45 3271
"1527" 1826 3 26 1648
"1528" 1827 3 33 3286
"1529" 1828 3 59 2768
"1530" 1829 3 44 1022
"1531" 1830 3 56 3580
"1532" 1831 3 9 247
"1533" 1832 3 56 3680
"1534" 1833 3 53 2706
"1535" 1835 3 29 3391
"1536" 1836 3 7 3706
"1537" 1838 3 54 2794
"1538" 1839 3 51 282
"1539" 1840 3 64 983
"1540" 1841 3 37 2486
"1541" 1842 3 48 1855
"1542" 1843 3 36 2513
"1543" 1845 3 43 621
"1544" 1846 3 6 3227
"1545" 1847 3 14 2877
"1546" 1849 3 50 3426
"1547" 1850 3 32 1305
"1548" 1851 3 72 1966
"1549" 1852 3 24 1651
"1550" 1853 3 13 315
"1551" 1854 3 30 2326
"1552" 1855 3 66 3335
"1553" 1857 3 38 761
"1554" 1858 3 63 745
"1555" 1859 3 38 2960
"1556" 1860 3 45 593
"1557" 1861 3 26 1113
"1558" 1862 3 45 2659
"1559" 1863 3 20 3682
"1560" 1864 3 44 1124
"1561" 1866 3 56 3649
"1562" 1867 3 84 1674
"1563" 1868 3 56 3147
"1564" 1869 3 53 2309
"1565" 1871 3 29 2217
"1566" 1872 3 7 777
"1567" 1873 3 51 3540
"1568" 1874 3 64 3444
"1569" 1875 3 37 1413
"1570" 1876 3 48 1105
"1571" 1877 3 36 2741
"1572" 1878 3 16 3631
"1573" 1879 3 6 943
"1574" 1880 3 58 564
"1575" 1881 3 14 1826
"1576" 1882 3 22 2083
"1577" 1883 3 32 2901
"1578" 1884 3 72 2433
"1579" 1885 3 24 1331
"1580" 1886 3 13 654
"1581" 1887 3 68 1283
"1582" 1888 3 11 1691
"1583" 1889 3 38 2263
"1584" 1890 3 34 3522
"1585" 1891 3 38 1747
"1586" 1892 3 23 389
"1587" 1893 3 75 1957
"1588" 1894 3 45 83
"1589" 1896 3 20 3156
"1590" 1897 3 27 352
"1591" 1898 3 56 2923
"1592" 1899 3 56 175
"1593" 1900 3 49 1722
"1594" 1902 3 29 188
"1595" 1903 3 19 3606
"1596" 1904 3 17 3139
"1597" 1905 3 81 3333
"1598" 1906 3 70 2836
"1599" 1907 3 15 1198
"1600" 1908 3 52 1203
"1601" 1909 2 36 1493
"1602" 1910 3 16 715
"1603" 1911 3 3 1190
"1604" 1912 3 35 2239
"1605" 1913 3 14 2174
"1606" 1914 3 2 7
"1607" 1916 3 20 2447
"1608" 1917 3 32 1459
"1609" 1918 3 12 1346
"1610" 1919 3 57 2945
"1611" 1920 2 73 3189
"1612" 1921 3 68 2008
"1613" 1922 3 13 3073
"1614" 1923 3 38 2305
"1615" 1924 3 34 1887
"1616" 1926 3 38 428
"1617" 1927 3 63 3571
"1618" 1928 3 75 3484
"1619" 1929 3 45 306
"1620" 1930 3 20 996
"1621" 1931 3 65 2924
"1622" 1932 3 56 255
"1623" 1933 3 84 378
"1624" 1934 3 56 98
"1625" 1935 3 60 2990
"1626" 1936 3 29 1660
"1627" 1937 3 19 2702
"1628" 1939 3 17 3409
"1629" 1940 3 74 1106
"1630" 1942 3 54 832
"1631" 1943 3 1 3136
"1632" 1944 3 52 1056
"1633" 1945 3 42 435
"1634" 1946 3 16 1871
"1635" 1947 2 3 129
"1636" 1948 3 35 1825
"1637" 1949 3 14 3483
"1638" 1950 3 2 296
"1639" 1951 3 80 2939
"1640" 1952 3 12 2599
"1641" 1953 3 67 193
"1642" 1954 3 79 1311
"1643" 1955 3 68 913
"1644" 1956 3 13 1661
"1645" 1957 3 40 1933
"1646" 1958 3 66 1409
"1647" 1959 3 38 1306
"1648" 1960 3 63 2232
"1649" 1961 3 75 331
"1650" 1962 3 45 513
"1651" 1963 3 4 2295
"1652" 1964 3 65 1026
"1653" 1965 3 76 2944
"1654" 1966 3 56 1152
"1655" 1967 3 60 607
"1656" 1968 3 61 1403
"1657" 1969 3 19 1368
"1658" 1970 3 46 3372
"1659" 1971 3 82 3207
"1660" 1972 3 54 3584
"1661" 1973 3 1 3441
"1662" 1974 3 62 1323
"1663" 1975 3 42 1002
"1664" 1976 3 39 1683
"1665" 1977 3 83 944
"1666" 1978 3 71 1083
"1667" 1979 3 35 1829
"1668" 1980 3 6 3187
"1669" 1981 3 14 3414
"1670" 1982 3 25 88
"1671" 1983 3 67 2478
"1672" 1984 3 79 2860
"1673" 1985 3 77 2805
"1674" 1986 3 13 918
"1675" 1987 3 30 2936
"1676" 1988 3 66 2132
"1677" 1990 3 38 124
"1678" 1991 3 63 1155
"1679" 1992 3 38 369
"1680" 1993 3 45 76
"1681" 1995 3 4 2142
"1682" 1996 3 33 2762
"1683" 1997 3 59 347
"1684" 1998 3 44 641
"1685" 1999 3 56 2827
"1686" 2000 3 9 1070
"1687" 2001 3 56 487
"1688" 2002 3 53 3620
"1689" 2003 3 29 2716
"1690" 2004 3 7 1595
"1691" 2006 3 54 3639
"1692" 2007 3 1 157
"1693" 2008 3 64 758
"1694" 2009 3 42 2370
"1695" 2010 3 39 2948
"1696" 2011 3 36 1334
"1697" 2012 3 43 973
"1698" 2013 3 6 2724
"1699" 2014 3 14 751
"1700" 2015 3 50 688
"1701" 2016 3 67 3289
"1702" 2017 3 79 2282
"1703" 2018 3 8 2722
"1704" 2019 3 13 2675
"1705" 2020 3 30 3458
"1706" 2021 3 66 2090
"1707" 2022 3 38 801
"1708" 2023 3 63 321
"1709" 2024 3 38 246
"1710" 2025 3 45 1393
"1711" 2026 3 26 3320
"1712" 2027 3 33 76
"1713" 2028 3 20 2540
"1714" 2029 3 44 683
"1715" 2030 3 56 1084
"1716" 2031 3 84 2030
"1717" 2032 3 56 695
"1718" 2033 3 53 709
"1719" 2035 3 29 2905
"1720" 2036 3 7 262
"1721" 2037 3 51 1980
"1722" 2038 3 64 2477
"1723" 2039 3 37 261
"1724" 2040 3 48 3454
"1725" 2041 3 36 2980
"1726" 2043 3 43 1806
"1727" 2044 3 6 2253
"1728" 2045 3 14 2384
"1729" 2046 3 22 2413
"1730" 2047 3 32 748
"1731" 2048 3 72 835
"1732" 2049 3 24 2301
"1733" 2050 3 13 1640
"1734" 2051 3 30 2561
"1735" 2052 3 11 2420
"1736" 2053 3 38 971
"1737" 2054 3 63 2676
"1738" 2055 3 38 768
"1739" 2056 3 23 1460
"1740" 2057 3 75 886
"1741" 2058 3 45 2507
"1742" 2059 3 20 2145
"1743" 2060 2 44 1890
"1744" 2061 3 56 1276
"1745" 2062 3 56 2483
"1746" 2063 3 49 2274
"1747" 2064 3 29 3343
"1748" 2065 3 19 1756
"1749" 2066 3 17 3336
"1750" 2067 3 81 3149
"1751" 2068 3 70 2612
"1752" 2069 3 37 954
"1753" 2070 3 48 3140
"1754" 2071 3 36 1257
"1755" 2072 3 16 3488
"1756" 2073 3 6 320
"1757" 2074 3 35 2884
"1758" 2075 3 14 2412
"1759" 2076 3 22 2424
"1760" 2077 3 32 181
"1761" 2078 3 12 744
"1762" 2079 3 57 2448
"1763" 2080 3 73 479
"1764" 2081 3 68 91
"1765" 2082 3 11 3265
"1766" 2084 3 38 2752
"1767" 2085 3 34 1925
"1768" 2086 3 38 925
"1769" 2087 3 63 1714
"1770" 2088 3 75 2973
"1771" 2089 3 45 2426
"1772" 2090 3 20 58
"1773" 2091 3 27 846
"1774" 2092 3 56 1175
"1775" 2093 3 56 1866
"1776" 2094 2 49 2001
"1777" 2095 3 29 2324
"1778" 2096 3 19 55
"1779" 2097 3 17 2336
"1780" 2098 3 74 2537
"1781" 2100 3 54 2616
"1782" 2101 3 15 1378
"1783" 2102 3 52 3685
"1784" 2103 3 42 1337
"1785" 2104 3 16 1520
"1786" 2105 3 3 2374
"1787" 2106 3 35 2447
"1788" 2107 3 14 737
"1789" 2108 3 2 651
"1790" 2109 3 80 2241
"1791" 2110 3 12 1731
"1792" 2111 3 57 3638
"1793" 2112 3 5 3411
"1794" 2113 3 68 1383
"1795" 2114 3 13 3005
"1796" 2115 3 40 3422
"1797" 2116 3 28 142
"1798" 2117 3 38 407
"1799" 2118 3 63 956
"1800" 2119 3 75 152
"1801" 2120 3 45 725
"1802" 2121 3 20 3205
"1803" 2122 3 65 2510
"1804" 2123 3 56 380
"1805" 2124 3 84 1123
"1806" 2125 3 56 1290
"1807" 2126 3 60 3458
"1808" 2127 3 61 1352
"1809" 2128 3 19 2467
"1810" 2129 3 17 362
"1811" 2130 3 82 243
"1812" 2131 3 54 2365
"1813" 2132 3 1 98
"1814" 2133 3 62 2953
"1815" 2134 3 42 882
"1816" 2135 3 39 2993
"1817" 2136 3 41 550
"1818" 2137 3 71 668
"1819" 2138 3 35 11
"1820" 2139 3 6 2214
"1821" 2140 3 14 358
"1822" 2141 3 80 1154
"1823" 2142 3 25 866
"1824" 2143 3 67 618
"1825" 2144 3 79 1200
"1826" 2145 3 77 2176
"1827" 2146 3 13 740
"1828" 2147 3 66 1940
"1829" 2148 3 38 166
"1830" 2149 3 63 1285
"1831" 2150 3 38 2448
"1832" 2151 3 45 567
"1833" 2152 3 4 403
"1834" 2153 2 65 2720
"1835" 2154 3 59 1773
"1836" 2155 2 84 3711
"1837" 2156 3 56 2436
"1838" 2157 3 9 2566
"1839" 2158 3 61 3113
"1840" 2159 3 19 3309
"1841" 2160 3 46 443
"1842" 2161 3 82 1573
"1843" 2162 3 54 554
"1844" 2163 3 1 1589
"1845" 2164 3 62 35
"1846" 2165 3 42 932
"1847" 2166 3 39 581
"1848" 2167 3 36 747
"1849" 2168 3 35 1125
"1850" 2169 3 6 3083
"1851" 2170 3 14 2795
"1852" 2171 3 25 1217
"1853" 2172 3 67 3489
"1854" 2173 3 79 2994
"1855" 2174 3 77 625
"1856" 2175 3 13 1010
"1857" 2176 3 30 1117
"1858" 2177 3 66 2797
"1859" 2179 3 38 2727
"1860" 2180 3 63 63
"1861" 2181 3 38 1015
"1862" 2182 3 45 1244
"1863" 2183 3 26 3586
"1864" 2184 3 33 1529
"1865" 2185 3 28 1581
"1866" 2186 3 20 808
"1867" 2187 3 44 1654
"1868" 2188 3 56 3564
"1869" 2189 3 9 3589
"1870" 2190 3 56 692
"1871" 2191 3 53 1
"1872" 2192 3 29 2704
"1873" 2193 3 7 114
"1874" 2195 3 54 3377
"1875" 2196 3 51 2004
"1876" 2197 3 64 3458
"1877" 2198 3 37 499
"1878" 2199 3 48 1638
"1879" 2200 3 36 3080
"1880" 2202 3 43 1427
"1881" 2203 3 6 811
"1882" 2204 3 14 2137
"1883" 2206 2 50 2042
"1884" 2207 3 32 1034
"1885" 2208 3 72 2341
"1886" 2210 3 24 1718
"1887" 2211 3 13 753
"1888" 2212 3 30 3672
"1889" 2213 3 66 2319
"1890" 2215 3 38 1675
"1891" 2216 3 63 1435
"1892" 2217 3 38 1818
"1893" 2218 3 23 501
"1894" 2219 3 75 6
"1895" 2220 3 45 2401
"1896" 2221 3 20 1222
"1897" 2222 3 44 2927
"1898" 2223 3 56 459
"1899" 2224 3 56 3292
"1900" 2225 3 49 2796
"1901" 2227 3 29 3105
"1902" 2228 3 7 1309
"1903" 2229 3 51 2593
"1904" 2230 3 81 1060
"1905" 2231 2 64 2698
"1906" 2232 3 37 2298
"1907" 2233 3 48 3353
"1908" 2234 3 36 253
"1909" 2235 3 16 1222
"1910" 2236 3 6 2532
"1911" 2237 3 58 3673
"1912" 2238 3 14 1735
"1913" 2239 3 22 1609
"1914" 2240 3 32 2422
"1915" 2241 3 12 1574
"1916" 2242 3 24 92
"1917" 2243 3 73 3443
"1918" 2244 3 68 2018
"1919" 2245 3 11 250
"1920" 2247 3 38 3236
"1921" 2248 3 34 818
"1922" 2249 3 38 3701
"1923" 2250 3 23 3348
"1924" 2251 3 75 235
"1925" 2252 3 45 1247
"1926" 2254 3 20 2509
"1927" 2255 3 27 1847
"1928" 2256 3 56 845
"1929" 2257 3 56 2460
"1930" 2258 3 49 937
"1931" 2260 3 29 2068
"1932" 2261 3 19 2128
"1933" 2262 3 55 2155
"1934" 2263 3 17 468
"1935" 2264 3 81 2464
"1936" 2266 3 54 714
"1937" 2267 3 15 491
"1938" 2268 3 52 905
"1939" 2269 3 42 16
"1940" 2270 3 16 2551
"1941" 2271 3 3 1656
"1942" 2272 3 35 2099
"1943" 2273 3 14 3050
"1944" 2274 3 2 2358
"1945" 2275 3 32 1164
"1946" 2276 3 12 3458
"1947" 2277 3 57 194
"1948" 2278 3 5 1312
"1949" 2279 3 38 234
"1950" 2280 3 68 105
"1951" 2281 3 13 1474
"1952" 2283 3 40 47
"1953" 2284 3 38 2699
"1954" 2285 3 63 2843
"1955" 2287 3 75 3053
"1956" 2288 3 45 659
"1957" 2289 3 20 77
"1958" 2290 3 65 1565
"1959" 2291 3 56 2638
"1960" 2292 3 56 2262
"1961" 2293 3 60 2914
"1962" 2294 3 29 308
"1963" 2295 3 19 922
"1964" 2297 3 17 432
"1965" 2298 2 74 3230
"1966" 2300 3 54 1132
"1967" 2301 3 1 1410
"1968" 2302 3 52 3269
"1969" 2303 3 42 1518
"1970" 2305 3 39 1004
"1971" 2306 3 71 881
"1972" 2307 3 35 841
"1973" 2308 3 14 2313
"1974" 2309 3 14 2221
"1975" 2310 3 80 3295
"1976" 2311 3 25 3206
"1977" 2312 3 67 2719
"1978" 2313 3 79 56
"1979" 2314 3 68 2836
"1980" 2315 3 13 632
"1981" 2316 3 40 2615
"1982" 2317 3 66 3278
"1983" 2318 3 38 1824
"1984" 2319 3 63 2453
"1985" 2320 3 75 3036
"1986" 2321 3 45 85
"1987" 2322 3 4 1730
"1988" 2323 3 65 2010
"1989" 2324 2 76 3260
"1990" 2325 3 84 3339
"1991" 2326 3 56 442
"1992" 2327 3 9 275
"1993" 2328 3 61 1823
"1994" 2329 3 19 1313
"1995" 2331 3 46 122
"1996" 2332 3 82 3250
"1997" 2333 3 54 863
"1998" 2334 3 1 3243
"1999" 2335 3 62 1065
"2000" 2336 3 42 2624
"2001" 2338 3 39 842
"2002" 2339 3 36 3155
"2003" 2340 3 35 2505
"2004" 2341 3 6 3086
"2005" 2342 3 14 1915
"2006" 2343 3 25 1263
"2007" 2344 3 67 2318
"2008" 2345 3 79 384
"2009" 2346 3 77 379
"2010" 2347 3 13 502
"2011" 2348 3 30 91
"2012" 2349 3 38 3055
"2013" 2350 3 41 2166
"2014" 2352 3 69 2417
"2015" 2354 3 55 923
"2016" 2360 3 55 1630
"2017" 2367 3 13 620
"2018" 2368 3 21 3032
"2019" 2373 3 42 1962
"2020" 2375 3 83 940
